time,open,high,low,close,volume
2025-06-09 13:30:00+00:00,203.02476605761484,206.0,200.02,202.965,72862557
2025-06-10 13:30:00+00:00,202.9948830288074,204.35,200.57,202.0475,54672608
2025-06-11 13:30:00+00:00,202.5211915144037,204.5,198.41,201.2975,60989857
2025-06-12 13:30:00+00:00,201.90934575720183,201.90934575720183,197.3601,198.830025,43904635
2025-06-13 13:30:00+00:00,200.3696853786009,200.37,195.7,198.0625,51447349
2025-06-16 13:30:00+00:00,199.21609268930047,199.21609268930047,196.5636,197.74215,43020691
2025-06-17 13:30:00+00:00,198.47912134465025,198.47912134465025,195.21,196.61,38856152
2025-06-18 13:30:00+00:00,197.54456067232516,197.57,195.07,196.29,45394689
2025-06-20 13:30:00+00:00,196.91728033616252,201.7,196.855,199.4475,96813542
2025-06-23 13:30:00+00:00,198.18239016808127,202.3,198.18239016808127,201.09625,55814272
2025-06-24 13:30:00+00:00,199.63932008404063,203.44,199.63932008404063,201.6325,54064033
2025-06-25 13:30:00+00:00,200.63591004202036,203.67,200.6201,201.825025,39525730
2025-06-26 13:30:00+00:00,201.23046752101013,202.64,199.46,201.1325,50799121
2025-06-27 13:30:00+00:00,201.18148376050507,203.22,200.0,201.5475,73188571
2025-06-30 13:30:00+00:00,201.36449188025256,207.39,199.2607,203.457675,91912816
2025-07-01 13:30:00+00:00,202.41108344012628,210.1865,202.41108344012628,207.7029,78788867
2025-07-02 13:30:00+00:00,205.05699172006317,213.34,205.05699172006317,210.7075,67941811
2025-07-03 13:30:00+00:00,207.8822458600316,214.65,207.8822458600316,213.038775,34955836
2025-07-07 13:30:00+00:00,210.46051043001577,216.23,208.8,211.915,50228984
2025-07-08 13:30:00+00:00,211.18775521500788,211.43,208.45,209.9975,42848928
2025-07-09 13:30:00+00:00,210.59262760750397,211.33,207.22,209.805,48749367
2025-07-10 13:30:00+00:00,210.198813803752,213.48,210.03,211.60625,44443635
2025-07-11 13:30:00+00:00,210.902531901876,212.13,209.86,210.92875,39765812
2025-07-14 13:30:00+00:00,210.915640950938,210.915640950938,207.54,209.24875,38840111
2025-07-15 13:30:00+00:00,210.082195475469,211.89,208.92,209.785,42296339
2025-07-16 13:30:00+00:00,209.9335977377345,212.4,208.64,210.37375,47490532
2025-07-17 13:30:00+00:00,210.1536738688673,211.8,209.59,210.495,48068141
2025-07-18 13:30:00+00:00,210.32433693443363,211.79,209.7045,210.886125,48974591
2025-07-21 13:30:00+00:00,210.6052309672168,215.78,210.6052309672168,212.9975,51377434
2025-07-22 13:30:00+00:00,211.8013654836084,214.95,211.8013654836084,213.680025,46404072
2025-07-23 13:30:00+00:00,212.7406952418042,215.15,212.41,214.1775,46989301
2025-07-24 13:30:00+00:00,213.45909762090207,215.69,213.45909762090207,214.22,46022620
2025-07-25 13:30:00+00:00,213.83954881045105,215.24,213.4,214.305,40268781
2025-07-28 13:30:00+00:00,214.07227440522556,214.845,213.06,213.99625,37858017
2025-07-29 13:30:00+00:00,214.03426220261275,214.81,210.82,212.76875,51411723
2025-07-30 13:30:00+00:00,213.4015061013064,213.4015061013064,207.72,210.26375,45512514
2025-07-31 13:30:00+00:00,211.8326280506532,211.8326280506532,207.16,208.265,80698431
2025-08-01 13:30:00+00:00,210.04881402532655,213.58,201.5,207.08125,104434473
2025-08-04 13:30:00+00:00,208.5650320126633,208.5650320126633,201.675,204.3525,75109298
2025-08-05 13:30:00+00:00,206.45876600633164,206.45876600633164,202.16,203.455,44155079
2025-08-06 13:30:00+00:00,204.9568830031658,215.38,204.9568830031658,209.9625,108483103
2025-08-07 13:30:00+00:00,207.4596915015829,220.85,207.4596915015829,219.08375,90224834
2025-08-08 13:30:00+00:00,213.27172075079147,231.0,213.27172075079147,225.1075,113853967
2025-08-11 13:30:00+00:00,219.18961037539572,229.56,219.18961037539572,227.355,61806132
2025-08-12 13:30:00+00:00,223.2723051876979,230.8,223.2723051876979,228.88125,55672301
2025-08-13 13:30:00+00:00,226.07677759384893,235.0,226.07677759384893,232.4575,69878546
2025-08-14 13:30:00+00:00,229.26713879692448,235.12,229.26713879692448,233.20125,51916275
2025-08-15 13:30:00+00:00,231.23419439846225,234.28,229.335,232.30125,56038657
2025-08-18 13:30:00+00:00,231.76772219923112,233.12,230.11,231.455,37476188
2025-08-19 13:30:00+00:00,231.6113610996156,232.87,229.35,231.01375,39402564
2025-08-20 13:30:00+00:00,231.3125555498078,231.3125555498078,225.77,228.0575,42263865
2025-08-21 13:30:00+00:00,229.68502777490392,229.68502777490392,223.7804,225.3676,30621249
2025-08-22 13:30:00+00:00,227.526313887452,229.09,225.41,227.1075,42477811
2025-08-25 13:30:00+00:00,227.316906943726,229.3,226.23,227.2925,30983133
2025-08-26 13:30:00+00:00,227.30470347186295,229.49,224.69,227.59,54575107
2025-08-27 13:30:00+00:00,227.44735173593148,230.9,227.44735173593148,229.565,31259513
2025-08-28 13:30:00+00:00,228.5061758679657,233.41,228.5061758679657,231.53125,38074700
2025-08-29 13:30:00+00:00,230.01871293398287,233.38,230.01871293398287,232.35,39418437
2025-09-02 13:30:00+00:00,231.18435646699143,231.18435646699143,226.97,229.1975,44075638
2025-09-03 13:30:00+00:00,230.19092823349573,238.85,230.19092823349573,237.22250000000005,66427835
2025-09-04 13:30:00+00:00,233.7067141167479,239.8999,233.7067141167479,238.717475,47549429
2025-09-05 13:30:00+00:00,236.21209455837396,241.32,236.21209455837396,239.873775,54870397
2025-09-08 13:30:00+00:00,238.04293477918696,240.15,236.34,238.4175,48999495
2025-09-09 13:30:00+00:00,238.2302173895935,238.7805,233.36,235.872625,66313918
2025-09-10 13:30:00+00:00,237.05142119479677,237.05142119479677,225.95,229.33625,83440810
2025-09-11 13:30:00+00:00,233.1938355973984,233.1938355973984,226.65,228.50125,50208578
2025-09-12 13:30:00+00:00,230.8475427986992,234.51,229.02,231.705,55824216
2025-09-15 13:30:00+00:00,231.2762713993496,238.19,231.2762713993496,236.73,42699524
2025-09-16 13:30:00+00:00,234.0031356996748,241.22,234.0031356996748,238.217125,63421099
2025-09-17 13:30:00+00:00,236.1101303498374,240.1,236.1101303498374,238.947525,46508017
2025-09-18 13:30:00+00:00,237.5288276749187,241.2,236.65,238.925,44249576
2025-09-19 13:30:00+00:00,238.2269138374593,246.3,238.2269138374593,243.3089,163741314
2025-09-22 13:30:00+00:00,240.7679069187297,256.64,240.7679069187297,252.285,105517416
2025-09-23 13:30:00+00:00,246.5264534593648,257.34,246.5264534593648,255.30625,60275187
2025-09-24 13:30:00+00:00,250.9163517296824,255.74,250.9163517296824,253.5775,42303710
2025-09-25 13:30:00+00:00,252.2469258648412,257.17,251.712,254.73925,55202075
2025-09-26 13:30:00+00:00,253.4930879324206,257.6,253.4930879324206,255.23375,46076258
2025-09-29 13:30:00+00:00,254.3634189662103,255.0,253.01,254.25,40127687
2025-09-30 13:30:00+00:00,254.30670948310515,255.919,253.11,254.6285,37704259
2025-10-01 13:30:00+00:00,254.46760474155255,258.79,254.46760474155255,256.0525,48713940
2025-10-02 13:30:00+00:00,255.2600523707763,258.18,254.15,256.50875,42630239
2025-10-03 13:30:00+00:00,255.88440118538813,259.24,253.95,256.46875,49155614
2025-10-06 13:30:00+00:00,256.17657559269406,259.07,255.05,257.2,44664118
2025-10-07 13:30:00+00:00,256.688287796347,257.4,255.43,256.52875,31955776
2025-10-08 13:30:00+00:00,256.60851889817354,258.52,256.11,257.3025,36496895
2025-10-09 13:30:00+00:00,256.9555094490868,258.0,253.14,255.74625,38322012
2025-10-10 13:30:00+00:00,256.3508797245434,256.38,244.0,250.1475,61999098
2025-10-13 13:30:00+00:00,253.2491898622717,253.2491898622717,245.56,248.0725,38142942
2025-10-14 13:30:00+00:00,250.66084493113584,250.66084493113584,244.7,246.97875,35477986
2025-10-15 13:30:00+00:00,248.81979746556792,251.82,247.47,249.52875,33893611
2025-10-16 13:30:00+00:00,249.17427373278397,249.17427373278397,245.13,247.4675,39776974
2025-10-17 13:30:00+00:00,248.320886866392,253.38,247.27,250.24,49146961
2025-10-20 13:30:00+00:00,249.280443433196,264.375,249.280443433196,259.5325,90483029
2025-10-21 13:30:00+00:00,254.406471716598,265.29,254.406471716598,262.9425,46695948
2025-10-22 13:30:00+00:00,258.674485858299,262.85,255.43,259.845,45015254
2025-10-23 13:30:00+00:00,259.2597429291495,260.62,258.0101,259.537525,32754941
2025-10-24 13:30:00+00:00,259.39863396457474,264.13,259.18,261.83,38253717
2025-10-27 13:30:00+00:00,260.6143169822874,269.12,260.6143169822874,266.865025,44888152
2025-10-28 13:30:00+00:00,263.7396709911437,269.89,263.7396709911437,269.00625,41534759
2025-10-29 13:30:00+00:00,266.3729604955719,271.41,266.3729604955719,269.37375,51086742
2025-10-30 13:30:00+00:00,267.8733552477859,274.14,267.8733552477859,271.5025,69886534
2025-10-31 13:30:00+00:00,269.68792762389296,277.32,269.16,273.46000000000004,86167123
2025-11-03 14:30:00+00:00,271.5739638119465,271.5739638119465,266.25,269.1425,50194583
2025-11-04 14:30:00+00:00,270.35823190597324,271.486,267.615,269.3665,49274846
2025-11-05 14:30:00+00:00,269.8623659529866,271.7,266.93,269.345,43683072
2025-11-06 14:30:00+00:00,269.6036829764933,273.4,267.89,269.73749999999995,51204045
2025-11-07 14:30:00+00:00,269.6705914882466,272.29,266.77,269.33125,48227365
2025-11-10 14:30:00+00:00,269.5009207441233,273.73,267.455,269.89375,41312412
2025-11-11 14:30:00+00:00,269.6973353720616,275.91,269.6973353720616,272.6925,46208318
2025-11-12 14:30:00+00:00,271.1949176860308,275.73,271.1949176860308,273.975,48397982
2025-11-13 14:30:00+00:00,272.58495884301544,276.699,272.09,273.96225,49602794
2025-11-14 14:30:00+00:00,273.2736044215077,275.96,269.6,272.255,47431331
2025-11-17 14:30:00+00:00,272.76430221075384,272.76430221075384,265.73,268.12375000000003,45018260
2025-11-18 14:30:00+00:00,270.4440261053769,270.71,265.32,268.365,45677278
2025-11-19 14:30:00+00:00,269.40451305268846,272.21,265.5,267.94875,40424492
2025-11-20 14:30:00+00:00,268.6766315263442,275.43,265.92,269.6075,45823568
2025-11-21 14:30:00+00:00,269.1420657631721,273.33,265.67,269.11,59030832
2025-11-24 14:30:00+00:00,269.12603288158607,277.0,269.12603288158607,273.68,65585796
2025-11-25 14:30:00+00:00,271.40301644079307,280.38,271.40301644079307,276.9675,46914220
2025-11-26 14:30:00+00:00,274.1852582203965,279.53,274.1852582203965,277.6675,33431423
2025-11-28 14:30:00+00:00,275.92637911019824,279.0,275.92637911019824,277.774125,20135620
2025-12-01 14:30:00+00:00,276.85025205509913,283.42,276.14,280.1675,46587722
2025-12-02 14:30:00+00:00,278.5088760275496,287.4,278.5088760275496,284.805025,53669532
2025-12-03 14:30:00+00:00,281.6569505137748,288.62,281.6569505137748,285.5675,43538687
2025-12-04 14:30:00+00:00,283.6122252568874,284.73,278.59,282.02875,43989056
2025-12-05 14:30:00+00:00,282.82048762844374,282.82048762844374,278.05,279.6275,47265845
2025-12-08 14:30:00+00:00,281.2239938142219,281.2239938142219,276.15,277.959825,38211832
2025-12-09 14:30:00+00:00,279.59190940711096,280.03,276.92,278.07250000000005,32193256
2025-12-10 14:30:00+00:00,278.8322047035555,279.75,276.44,278.18,33038318
2025-12-11 14:30:00+00:00,278.5061023517777,279.59,273.81,277.63125,33247986
2025-12-12 14:30:00+00:00,278.06867617588887,279.22,276.82,278.055,39532887
2025-12-15 14:30:00+00:00,278.06183808794447,280.15,272.84,276.8125,50409078
2025-12-16 14:30:00+00:00,277.43716904397223,277.43716904397223,271.79,273.67999999999995,37648628
2025-12-17 14:30:00+00:00,275.55858452198606,276.16,271.64,273.6625,50138743
2025-12-18 14:30:00+00:00,274.61054226099304,274.61054226099304,266.95,271.59375,51630721
2025-12-19 14:30:00+00:00,273.1021461304965,274.6,269.9,272.57875,144632048
2025-12-22 14:30:00+00:00,272.84044806524827,273.88,270.505,272.05375000000004,36571827
2025-12-23 14:30:00+00:00,272.4470990326241,272.5,269.56,271.31499999999994,29641999
2025-12-24 14:30:00+00:00,271.88104951631203,275.43,271.88104951631203,273.44375,17910574
2025-12-26 14:30:00+00:00,272.662399758156,275.37,272.662399758156,273.9475,21521802
2025-12-29 14:30:00+00:00,273.304949879078,274.36,272.35,273.29,23715213
2025-12-30 14:30:00+00:00,273.297474939539,274.08,272.28,273.0625,22139617
2025-12-31 14:30:00+00:00,273.17998746976946,273.68,271.75,272.5875,27293639
2026-01-02 14:30:00+00:00,272.8837437348847,277.84,269.0,272.52625,37838054
2026-01-05 14:30:00+00:00,272.70499686744233,272.70499686744233,266.14,268.8875,45647190
2026-01-06 14:30:00+00:00,270.7962484337212,270.7962484337212,262.12,264.7575,52352090
2026-01-07 14:30:00+00:00,267.7768742168606,267.7768742168606,259.81,261.755,48309804
2026-01-08 14:30:00+00:00,264.7659371084303,264.7659371084303,255.7,257.7625,50419337
2026-01-09 14:30:00+00:00,261.2642185542152,261.2642185542152,256.22,258.71875,39996967
2026-01-12 14:30:00+00:00,259.9914842771076,261.3,256.8,259.3775,45263767
2026-01-13 14:30:00+00:00,259.68449213855376,261.81,258.39,259.9925,45730847
2026-01-14 14:30:00+00:00,259.83849606927686,261.82,256.71,259.495,40019421
2026-01-15 14:30:00+00:00,259.66674803463843,261.04,257.05,259.2375,39388564
2026-01-16 14:30:00+00:00,259.4521240173192,259.4521240173192,254.93,256.815,72142773
2026-01-20 14:30:00+00:00,258.1335620086596,258.1335620086596,243.42,249.41,80267517
2026-01-21 14:30:00+00:00,253.7717810043298,253.7717810043298,245.18,248.2725,54641725
2026-01-22 14:30:00+00:00,251.0221405021649,251.0221405021649,248.15,249.175,39708340
2026-01-23 14:30:00+00:00,250.0985702510825,250.0985702510825,244.68,247.3625,41688982
2026-01-26 14:30:00+00:00,248.7305351255412,256.56,248.7305351255412,253.3125,55969234
2026-01-27 14:30:00+00:00,251.0215175627706,261.95,251.0215175627706,259.4,49648271
2026-01-28 14:30:00+00:00,255.2107587813853,258.855,254.51,256.86375,41287971
2026-01-29 14:30:00+00:00,256.0372543906926,259.65,254.41,257.585,67253009
2026-01-30 14:30:00+00:00,256.8111271953464,261.8999,252.18,257.181225,92443408
2026-02-02 14:30:00+00:00,256.9961760976732,270.49,256.9961760976732,264.93375,73913425
2026-02-03 14:30:00+00:00,260.9649630488366,271.875,260.9649630488366,269.54125,64394655
2026-02-04 14:30:00+00:00,265.2531065244183,278.95,265.2531065244183,275.0025,90545710
2026-02-05 14:30:00+00:00,270.1278032622091,279.5,270.1278032622091,276.6925,52977441
2026-02-06 14:30:00+00:00,273.4101516311045,280.905,273.4101516311045,278.26750000000004,50453414
2026-02-09 14:30:00+00:00,275.8388258155523,278.2,271.7,275.60625000000005,44623396
2026-02-10 14:30:00+00:00,275.7225379077762,275.7225379077762,272.94,274.21875,34376898
2026-02-11 14:30:00+00:00,274.9706439538881,280.18,274.45,276.20625,51931283
2026-02-12 14:30:00+00:00,275.58844697694406,275.72,260.18,268.305,81077229
2026-02-13 14:30:00+00:00,271.946723488472,271.946723488472,255.45,258.8675,56290673
2026-02-17 14:30:00+00:00,265.407111744236,266.29,255.54,260.94,58469094
2026-02-18 14:30:00+00:00,263.173555872118,266.82,262.45,264.30500000000006,34203337
2026-02-19 14:30:00+00:00,263.739277936059,264.48,260.05,261.9275,30845294
2026-02-20 14:30:00+00:00,262.8333889680295,264.75,258.16,261.615,42070499
2026-02-23 14:30:00+00:00,262.2241944840148,269.43,262.2241944840148,265.62025,37308155
2026-02-24 14:30:00+00:00,263.92222224200736,274.89,263.92222224200736,270.65,47014619
2026-02-25 14:30:00+00:00,267.28611112100367,274.94,267.28611112100367,273.0,33714342
2026-02-26 14:30:00+00:00,270.1430555605018,276.11,270.1430555605018,273.70000000000005,32345114
2026-02-27 14:30:00+00:00,271.9215277802509,272.81,262.89,268.1725,72366505
2026-03-02 14:30:00+00:00,270.04701389012547,270.04701389012547,260.2,263.46500000000003,41827946
2026-03-03 14:30:00+00:00,266.7560069450627,266.7560069450627,260.13,263.23,38568921
2026-03-04 14:30:00+00:00,264.99300347253137,266.15,261.42,263.685,39803119
2026-03-05 14:30:00+00:00,264.3390017362657,264.3390017362657,257.25,259.97125,49658626
2026-03-06 14:30:00+00:00,262.1551258681328,262.1551258681328,254.37,257.3075,41120042
2026-03-09 13:30:00+00:00,259.7313129340664,261.15,253.6805,257.60012499999993,38218533
2026-03-10 13:30:00+00:00,258.6657189670332,262.48,256.95,259.47625,30590765
2026-03-11 13:30:00+00:00,259.0709844835165,262.13,259.0709844835165,260.895,26218927
2026-03-12 13:30:00+00:00,259.98299224175827,259.98299224175827,254.18,256.8875,40794020
2026-03-13 13:30:00+00:00,258.4352461208791,258.4352461208791,249.52,252.8625,36929988
2026-03-16 13:30:00+00:00,255.64887306043957,255.64887306043957,249.88,252.1725,32074209
2026-03-17 13:30:00+00:00,253.91068653021975,255.13,252.18,253.62375000000003,32361607
2026-03-18 13:30:00+00:00,253.7672182651099,254.94,249.0,251.62625000000003,35757874
2026-03-19 13:30:00+00:00,252.69673413255495,252.69673413255495,247.3,249.3725,34864082
2026-03-20 13:30:00+00:00,251.0346170662775,251.0346170662775,246.0,247.791225,88331081
2026-03-23 13:30:00+00:00,249.41292103313876,254.6,249.41292103313876,252.585,40546109
2026-03-24 13:30:00+00:00,250.99896051656933,254.825,249.55,251.59125,45152288
2026-03-25 13:30:00+00:00,251.29510525828465,255.0,251.29510525828465,253.32875,28476668
2026-03-26 13:30:00+00:00,252.31192762914236,257.0,250.77,253.19375,41796650
2026-03-27 13:30:00+00:00,252.7528388145712,255.493,248.07,251.56575,47899998
2026-03-30 13:30:00+00:00,252.1592944072856,252.1592944072856,245.51,248.27,39446213
2026-03-31 13:30:00+00:00,250.2146472036428,255.48,247.101,251.07025,49598091
2026-04-01 13:30:00+00:00,250.6424486018214,256.18,250.6424486018214,254.805,40059432
2026-04-02 13:30:00+00:00,252.7237243009107,256.13,250.65,254.225,31289369
2026-04-06 13:30:00+00:00,253.47436215045536,262.16,253.47436215045536,258.49750000000006,29329911
2026-04-07 13:30:00+00:00,255.9859310752277,256.2,245.7,252.88875,62148008
2026-04-08 13:30:00+00:00,254.43734053761384,259.7499,254.43734053761384,258.407475,41032772
2026-04-09 13:30:00+00:00,256.4224077688069,261.12,256.07,259.17,28121574
2026-04-10 13:30:00+00:00,257.79620388440344,262.19,257.79620388440344,260.41828075,31291473
2026-04-13 13:30:00+00:00,259.1072423172017,260.18,256.66,258.94250000000005,36234698
2026-04-14 13:30:00+00:00,259.0248711586009,261.93,257.19,259.29875,48370710
2026-04-15 13:30:00+00:00,259.16181057930044,266.56,257.81,262.24,49913510
2026-04-16 13:30:00+00:00,260.7009052896502,267.16,260.7009052896502,264.6575,43323112
2026-04-17 13:30:00+00:00,262.6792026448251,272.3,262.6792026448251,269.0525,61436228
2026-04-20 13:30:00+00:00,265.8658513224126,274.275,265.8658513224126,271.98625,36590169
2026-04-21 13:30:00+00:00,268.9260506612063,272.8,265.4,268.9675,50209755
2026-04-22 13:30:00+00:00,268.94677533060315,273.74,266.87,270.4,43249204
2026-04-23 13:30:00+00:00,269.6733876653016,275.77,269.6733876653016,273.97375,33399639
2026-04-24 13:30:00+00:00,271.8235688326508,273.06,269.65,271.63125,38157110
2026-04-27 13:30:00+00:00,271.7274094163254,271.7274094163254,265.07,266.7825,41466762
2026-04-28 13:30:00+00:00,269.2549547081627,273.23,268.66,271.23375000000004,40018940
2026-04-29 13:30:00+00:00,270.24435235408134,271.04,267.04,268.96250000000003,30047869
2026-04-30 13:30:00+00:00,269.60342617704066,276.0,268.14,271.4975,91848230
2026-05-01 13:30:00+00:00,270.5504630885204,287.22,270.5504630885204,281.14625,79915442
2026-05-04 13:30:00+00:00,275.8483565442602,280.63,274.8601,277.993775,46668401
2026-05-05 13:30:00+00:00,276.9210657721301,284.57,276.501,280.544,49311712
2026-05-06 13:30:00+00:00,278.73253288606503,288.03,278.73253288606503,284.63125,58336072
2026-05-07 13:30:00+00:00,281.6818914430325,292.13,281.6818914430325,288.655,45224300
2026-05-08 13:30:00+00:00,285.16844572151626,294.76,285.16844572151626,292.0225,52692761
2026-05-11 13:30:00+00:00,288.5954728607581,293.88,288.5954728607581,292.19225,42245362
2026-05-12 13:30:00+00:00,290.39386143037905,295.27,290.39386143037905,293.7975,45742804
2026-05-13 13:30:00+00:00,292.0956807151895,300.92,292.0956807151895,296.6975,52676755
2026-05-14 13:30:00+00:00,294.39659035759473,300.45,294.39659035759473,298.465,35317605
2026-05-15 13:30:00+00:00,296.4307951787973,303.2,296.4307951787973,299.4625,54855040
